corpus,beam_rank,field,new_value,historical_value,abs_diff,matches
Ulysses,6,rmse,0.18809680839157453,0.18809680839157453,0.0,True
Ulysses,6,expression,"div[sub[x,1],eml[1,x]]","div[sub[x,1],eml[1,x]]",,True
Ulysses,6,expression_display,"((x-1)/EML(1,x))","((x-1)/EML(1,x))",,True
Ulysses,6,winner_family,other,other,,True
Ulysses,6,uses_new_operator,False,False,,True
Ulysses,7,rmse,0.18904552706641847,0.18904552706641847,0.0,True
Ulysses,7,expression,"div[sub[1,x],eml[1,x]]","div[sub[1,x],eml[1,x]]",,True
Ulysses,7,expression_display,"((1-x)/EML(1,x))","((1-x)/EML(1,x))",,True
Ulysses,7,winner_family,other,other,,True
Ulysses,7,uses_new_operator,False,False,,True
Ulysses,8,rmse,0.1890766606627257,0.1890766606627257,0.0,True
Ulysses,8,expression,"add[sub[1,x],log[x]]","add[sub[1,x],log[x]]",,True
Ulysses,8,expression_display,((1-x)+log(x)),((1-x)+log(x)),,True
Ulysses,8,winner_family,other,other,,True
Ulysses,8,uses_new_operator,False,False,,True
Ulysses,9,rmse,0.1891688612664704,0.1891688612664704,0.0,True
Ulysses,9,expression,"mul[sub[x,1],log[x]]","mul[sub[x,1],log[x]]",,True
Ulysses,9,expression_display,((x-1)*log(x)),((x-1)*log(x)),,True
Ulysses,9,winner_family,other,other,,True
Ulysses,9,uses_new_operator,False,False,,True
Ulysses,10,rmse,0.18979312160963036,0.18979312160963036,0.0,True
Ulysses,10,expression,"sub[div[x,1],pow[x,x]]","sub[div[x,1],pow[x,x]]",,True
Ulysses,10,expression_display,"((x/1)-pow(x,x))","((x/1)-pow(x,x))",,True
Ulysses,10,winner_family,other,other,,True
Ulysses,10,uses_new_operator,False,False,,True
War and Peace,1,rmse,0.18043682215068654,0.18043682215068654,0.0,True
War and Peace,1,expression,"sub[sub[x,1],log[x]]","sub[sub[x,1],log[x]]",,True
War and Peace,1,expression_display,(x - 1) - log(x),(x - 1) - log(x),,True
War and Peace,1,winner_family,is,is,,True
War and Peace,1,uses_new_operator,False,False,,True
War and Peace,2,rmse,0.1831808749702038,0.1831808749702038,0.0,True
War and Peace,2,expression,"eml[sub[x,1],eml[x,1]]","eml[sub[x,1],eml[x,1]]",,True
War and Peace,2,expression_display,exp(x - 1) - x,exp(x - 1) - x,,True
War and Peace,2,winner_family,exp,exp,,True
War and Peace,2,uses_new_operator,False,False,,True
War and Peace,3,rmse,0.18477824492784575,0.18477824492784575,0.0,True
War and Peace,3,expression,"sub[pow[x,x],sqrt[x]]","sub[pow[x,x],sqrt[x]]",,True
War and Peace,3,expression_display,x^x - sqrt(x),x^x - sqrt(x),,True
War and Peace,3,winner_family,xpow,xpow,,True
War and Peace,3,uses_new_operator,False,False,,True
War and Peace,4,rmse,0.18487584221156655,0.18487584221156655,0.0,True
War and Peace,4,expression,"add[neg[x],pow[x,x]]","add[neg[x],pow[x,x]]",,True
War and Peace,4,expression_display,"((-x)+pow(x,x))","((-x)+pow(x,x))",,True
War and Peace,4,winner_family,other,other,,True
War and Peace,4,uses_new_operator,False,False,,True
War and Peace,5,rmse,0.18574372316034374,0.18574372316034374,0.0,True
War and Peace,5,expression,"mul[sub[x,1],log[x]]","mul[sub[x,1],log[x]]",,True
War and Peace,5,expression_display,((x-1)*log(x)),((x-1)*log(x)),,True
War and Peace,5,winner_family,other,other,,True
War and Peace,5,uses_new_operator,False,False,,True
War and Peace,6,rmse,0.18584620267502414,0.18584620267502414,0.0,True
War and Peace,6,expression,"mul[sub[1,x],sub[1,x]]","mul[sub[1,x],sub[1,x]]",,True
War and Peace,6,expression_display,(1 - x)^2,(1 - x)^2,,True
War and Peace,6,winner_family,euclidean,euclidean,,True
War and Peace,6,uses_new_operator,False,False,,True
War and Peace,7,rmse,0.1878457176871986,0.1878457176871986,0.0,True
War and Peace,7,expression,"div[sub[1,x],eml[1,x]]","div[sub[1,x],eml[1,x]]",,True
War and Peace,7,expression_display,"((1-x)/EML(1,x))","((1-x)/EML(1,x))",,True
War and Peace,7,winner_family,other,other,,True
War and Peace,7,uses_new_operator,False,False,,True
War and Peace,8,rmse,0.18818508957537378,0.18818508957537378,0.0,True
War and Peace,8,expression,"sub[sqrt[x],pow[x,x]]","sub[sqrt[x],pow[x,x]]",,True
War and Peace,8,expression_display,"(sqrt(x)-pow(x,x))","(sqrt(x)-pow(x,x))",,True
War and Peace,8,winner_family,other,other,,True
War and Peace,8,uses_new_operator,False,False,,True
War and Peace,9,rmse,0.18895663876694282,0.18895663876694282,0.0,True
War and Peace,9,expression,"div[sub[x,1],eml[1,x]]","div[sub[x,1],eml[1,x]]",,True
War and Peace,9,expression_display,"((x-1)/EML(1,x))","((x-1)/EML(1,x))",,True
War and Peace,9,winner_family,other,other,,True
War and Peace,9,uses_new_operator,False,False,,True
War and Peace,10,rmse,0.18928731791406278,0.18928731791406278,0.0,True
War and Peace,10,expression,"sub[div[x,1],pow[x,x]]","sub[div[x,1],pow[x,x]]",,True
War and Peace,10,expression_display,"((x/1)-pow(x,x))","((x/1)-pow(x,x))",,True
War and Peace,10,winner_family,other,other,,True
War and Peace,10,uses_new_operator,False,False,,True
Wealth of Nations,1,rmse,0.17689004675116576,0.17689004675116576,0.0,True
Wealth of Nations,1,expression,"sub[sub[x,1],log[x]]","sub[sub[x,1],log[x]]",,True
Wealth of Nations,1,expression_display,(x - 1) - log(x),(x - 1) - log(x),,True
Wealth of Nations,1,winner_family,is,is,,True
Wealth of Nations,1,uses_new_operator,False,False,,True
Wealth of Nations,2,rmse,0.18113788155497706,0.18113788155497706,0.0,True
Wealth of Nations,2,expression,"eml[sub[x,1],eml[x,1]]","eml[sub[x,1],eml[x,1]]",,True
Wealth of Nations,2,expression_display,exp(x - 1) - x,exp(x - 1) - x,,True
Wealth of Nations,2,winner_family,exp,exp,,True
Wealth of Nations,2,uses_new_operator,False,False,,True
Wealth of Nations,3,rmse,0.18174914536640613,0.18174914536640613,0.0,True
Wealth of Nations,3,expression,"sub[pow[x,x],sqrt[x]]","sub[pow[x,x],sqrt[x]]",,True
Wealth of Nations,3,expression_display,x^x - sqrt(x),x^x - sqrt(x),,True
Wealth of Nations,3,winner_family,xpow,xpow,,True
Wealth of Nations,3,uses_new_operator,False,False,,True
Wealth of Nations,4,rmse,0.18272580500198493,0.18272580500198493,0.0,True
Wealth of Nations,4,expression,"add[neg[x],pow[x,x]]","add[neg[x],pow[x,x]]",,True
Wealth of Nations,4,expression_display,"((-x)+pow(x,x))","((-x)+pow(x,x))",,True
Wealth of Nations,4,winner_family,other,other,,True
Wealth of Nations,4,uses_new_operator,False,False,,True
Wealth of Nations,5,rmse,0.18349139865351982,0.18349139865351982,0.0,True
Wealth of Nations,5,expression,"mul[sub[x,1],log[x]]","mul[sub[x,1],log[x]]",,True
Wealth of Nations,5,expression_display,((x-1)*log(x)),((x-1)*log(x)),,True
Wealth of Nations,5,winner_family,other,other,,True
Wealth of Nations,5,uses_new_operator,False,False,,True
Wealth of Nations,6,rmse,0.18386891454918783,0.18386891454918783,0.0,True
Wealth of Nations,6,expression,"mul[sub[1,x],sub[1,x]]","mul[sub[1,x],sub[1,x]]",,True
Wealth of Nations,6,expression_display,(1 - x)^2,(1 - x)^2,,True
Wealth of Nations,6,winner_family,euclidean,euclidean,,True
Wealth of Nations,6,uses_new_operator,False,False,,True
Wealth of Nations,7,rmse,0.18691447044103482,0.18691447044103482,0.0,True
Wealth of Nations,7,expression,"div[sub[1,x],eml[1,x]]","div[sub[1,x],eml[1,x]]",,True
Wealth of Nations,7,expression_display,"((1-x)/EML(1,x))","((1-x)/EML(1,x))",,True
Wealth of Nations,7,winner_family,other,other,,True
Wealth of Nations,7,uses_new_operator,False,False,,True
Wealth of Nations,8,rmse,0.18810592880563973,0.18810592880563973,0.0,True
Wealth of Nations,8,expression,"div[sub[x,1],eml[1,x]]","div[sub[x,1],eml[1,x]]",,True
Wealth of Nations,8,expression_display,"((x-1)/EML(1,x))","((x-1)/EML(1,x))",,True
Wealth of Nations,8,winner_family,other,other,,True
Wealth of Nations,8,uses_new_operator,False,False,,True
Wealth of Nations,9,rmse,0.18865887632524514,0.18865887632524514,0.0,True
Wealth of Nations,9,expression,"sub[sqrt[x],pow[x,x]]","sub[sqrt[x],pow[x,x]]",,True
Wealth of Nations,9,expression_display,"(sqrt(x)-pow(x,x))","(sqrt(x)-pow(x,x))",,True
Wealth of Nations,9,winner_family,other,other,,True
Wealth of Nations,9,uses_new_operator,False,False,,True
Wealth of Nations,10,rmse,0.19054364682397112,0.19054364682397112,0.0,True
Wealth of Nations,10,expression,"sub[div[x,1],pow[x,x]]","sub[div[x,1],pow[x,x]]",,True
Wealth of Nations,10,expression_display,"((x/1)-pow(x,x))","((x/1)-pow(x,x))",,True
Wealth of Nations,10,winner_family,other,other,,True
Wealth of Nations,10,uses_new_operator,False,False,,True
